,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128
0,"""Fecha""","""SF45422""","""SF45438""","""SF45439""","""SF45470""","""SF45423""","""SF45440""","""SF45441""","""SF45471""","""SF45424""","""SF45442""","""SF45443""","""SF45472""","""SF45425""","""SF45444""","""SF45445""","""SF45473""","""SF45426""","""SF45446""","""SF45447""","""SF45474""","""SF59767""","""SF59773""","""SF59774""","""SF59770""","""SF59768""","""SF59775""","""SF59776""","""SF59771""","""SF59769""","""SF59777""","""SF59778""","""SF59772""","""SF45427""","""SF45448""","""SF45449""","""SF45475""","""SF45428""","""SF45450""","""SF45451""","""SF45476""","""SF45429""","""SF45452""","""SF45453""","""SF45477""","""SF45430""","""SF45454""","""SF45455""","""SF45478""","""SF45431""","""SF45456""","""SF45457""","""SF45479""","""SF60720""","""SF60721""","""SF60722""","""SF60723""","""SF61784""","""SF61785""","""SF61786""","""SF61787""","""SF45432""","""SF45458""","""SF45459""","""SF45480""","""SF50761""","""SF50765""","""SF50766""","""SF50763""","""SF50762""","""SF50767""","""SF50768""","""SF50764""","""SF64846""","""SF64847""","""SF64848""","""SF64849""","""SF108413""","""SF108414""","""SF108415""","""SF108416""","""SF45433""","""SF45460""","""SF45461""","""SF45481""","""SF66800""","""SF66801""","""SF66802""","""SF66803""","""SF161926""","""SF161928""","""SF161930""","""SF161932""","""SF45435""","""SF45464""","""SF45465""","""SF45483""","""SF66804""","""SF66805""","""SF66806""","""SF66807""","""SF161927""","""SF161929""","""SF161931""","""SF161933""","""SF45434""","""SF45462""","""SF45463""","""SF45482""","""SF165596""","""SF165598""","""SF165600""","""SF165602""","""SF165597""","""SF165599""","""SF165601""","""SF165603""","""SF45436""","""SF45466""","""SF45467""","""SF45484""","""SF45437""","""SF45468""","""SF45469""","""SF45485""","""SF46617""","""SF46618""","""SF46619""","""SF46620"""
20,29/01/2015,28.000000,9.978235,9.978235,2.804461,91.000000,9.928515,9.928515,2.848339,175.000000,9.857543,9.857543,2.972895,343.000000,9.712219,9.712219,3.109940,N/E,N/E,N/E,N/E,399.000000,99.849887,100.024887,3.000000,N/E,N/E,N/E,N/E,1771.000000,99.066369,99.241369,3.000000,1414.000000,114.782104,115.773771,8.500000,1777.000000,101.610240,102.193573,5.000000,N/E,N/E,N/E,N/E,3598.000000,136.559594,137.726261,10.000000,7238.000000,123.635974,124.540141,7.750000,10150.000000,124.938585,125.842752,7.750000,1050.000000,566.560511,568.719429,3.500000,3962.000000,633.045664,635.821415,4.500000,N/E,N/E,N/E,N/E,11606.000000,635.086620,637.553954,4.000000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,2415.000000,100.664960,101.762210,2.970000,1029,99.4799,99.5386,3.02,1785,99.0292,99.3392,3.10,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
21,30/01/2015,27.000000,9.979507,9.979507,2.738011,90.000000,9.927884,9.927884,2.905594,174.000000,9.857971,9.857971,2.980868,342.000000,9.710341,9.710341,3.139995,N/E,N/E,N/E,N/E,398.000000,99.858148,100.041481,3.000000,N/E,N/E,N/E,N/E,1770.000000,99.067030,99.250363,3.000000,1413.000000,114.633000,115.648278,8.500000,1776.000000,101.608042,102.205264,5.000000,N/E,N/E,N/E,N/E,3597.000000,136.761511,137.955955,10.000000,7237.000000,123.693608,124.619302,7.750000,10149.000000,125.272665,126.198359,7.750000,1049.000000,565.249611,567.459673,3.500000,3961.000000,634.078683,636.920191,4.500000,N/E,N/E,N/E,N/E,11605.000000,634.018802,636.544587,4.000000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,2414.000000,100.908506,102.014006,2.970000,1028,99.4817,99.5489,3.02,1784,99.0322,99.3508,3.10,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
22,03/02/2015,23.000000,9.981817,9.981817,2.851219,86.000000,9.931339,9.931339,2.894052,170.000000,9.860312,9.860312,3.000005,338.000000,9.707376,9.707376,3.210657,N/E,N/E,N/E,N/E,394.000000,99.865270,100.082659,3.010000,N/E,N/E,N/E,N/E,1766.000000,99.069137,99.286526,3.010000,1409.000000,113.862263,114.971985,8.500000,1772.000000,100.897897,101.550675,5.000000,N/E,N/E,N/E,N/E,3593.000000,135.764450,137.070006,10.000000,7233.000000,121.374362,122.386168,7.750000,10145.000000,122.532397,123.544203,7.750000,1045.000000,562.981405,565.395925,3.500000,3957.000000,628.383524,631.487907,4.500000,N/E,N/E,N/E,N/E,11601.000000,622.354855,625.114306,4.000000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,2410.000000,100.839720,101.978220,2.970000,1024,99.4810,99.5817,3.02,1780,99.0260,99.3791,3.10,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
23,04/02/2015,22.000000,9.982555,9.982555,2.859625,85.000000,9.932114,9.932114,2.894824,169.000000,9.861204,9.861204,2.998215,337.000000,9.707872,9.707872,3.214562,N/E,N/E,N/E,N/E,393.000000,99.865583,100.099931,3.010000,N/E,N/E,N/E,N/E,1765.000000,99.067930,99.301591,3.010000,1408.000000,113.764957,114.898290,8.500000,1771.000000,100.685215,101.351882,5.000000,N/E,N/E,N/E,N/E,3592.000000,135.381724,136.715057,10.000000,7232.000000,121.487963,122.521296,7.750000,10144.000000,122.783271,123.816604,7.750000,1044.000000,562.869881,565.335485,3.500000,3956.000000,630.432595,633.602658,4.500000,N/E,N/E,N/E,N/E,11600.000000,630.838217,633.656051,4.000000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,2409.000000,100.752156,101.898906,2.970000,1023,99.4871,99.5961,3.02,1779,99.0040,99.3657,3.10,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
24,05/02/2015,28.000000,9.977871,9.977871,2.851467,91.000000,9.927476,9.927476,2.890041,182.000000,9.849644,9.849644,3.019474,364.000000,9.682888,9.682888,3.238985,N/E,N/E,N/E,N/E,392.000000,99.871416,99.871416,0.000000,N/E,N/E,N/E,N/E,1820.000000,99.017010,99.017010,0.000000,1407.000000,113.647235,114.804179,8.500000,1770.000000,100.656706,101.337262,5.000000,N/E,N/E,N/E,N/E,3591.000000,135.006086,136.367197,10.000000,7231.000000,121.143852,122.198713,7.750000,10143.000000,122.232292,123.287153,7.750000,1043.000000,562.615769,565.132446,3.500000,3955.000000,631.456665,634.692393,4.500000,N/E,N/E,N/E,N/E,11599.000000,630.759121,633.635324,4.000000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,2408.000000,100.751850,101.906850,2.970000,1022,99.4861,99.6036,3.02,1778,99.0000,99.3703,3.10,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
25,06/02/2015,27.000000,9.978678,9.978678,2.849008,90.000000,9.928116,9.928116,2.896179,181.000000,9.850419,9.850419,3.020269,363.000000,9.682690,9.682690,3.250002,N/E,N/E,N/E,N/E,391.000000,99.871724,99.880113,3.020000,N/E,N/E,N/E,N/E,1819.000000,98.980956,98.989345,3.020000,1406.000000,112.984868,114.165424,8.500000,1769.000000,99.862870,100.557314,5.000000,N/E,N/E,N/E,N/E,3590.000000,133.094816,134.483705,10.000000,7230.000000,118.690838,119.767227,7.750000,10142.000000,120.009369,121.085758,7.750000,1042.000000,561.133008,563.700746,3.500000,3954.000000,622.985050,626.286427,4.500000,N/E,N/E,N/E,N/E,11598.000000,612.863111,615.797668,4.000000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,2407.000000,100.753374,101.916624,2.970000,1021,99.4879,99.6137,3.02,1777,99.0034,99.3823,3.10,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
26,09/02/2015,24.000000,9.981314,9.981314,2.808147,87.000000,9.930006,9.930006,2.916719,178.000000,9.853807,9.853807,3.000579,360.000000,9.688602,9.688602,3.214065,N/E,N/E,N/E,N/E,388.000000,99.872691,99.906358,3.030000,N/E,N/E,N/E,N/E,1816.000000,98.984566,99.018233,3.030000,1403.000000,112.735579,113.986968,8.500000,1766.000000,99.768021,100.504132,5.000000,N/E,N/E,N/E,N/E,3587.000000,132.882697,134.354919,10.000000,7227.000000,118.543369,119.684341,7.750000,10139.000000,119.742520,120.883492,7.750000,1039.000000,560.826521,563.547369,3.500000,3951.000000,621.636129,625.134362,4.500000,N/E,N/E,N/E,N/E,11595.000000,610.389005,613.498545,4.000000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,2404.000000,100.753028,101.941028,2.970000,1018,99.4893,99.6403,3.02,1774,99.0038,99.4085,3.10,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
27,10/02/2015,23.000000,9.982429,9.982429,2.755084,86.000000,9.930256,9.930256,2.940021,177.000000,9.852257,9.852257,3.050004,359.000000,9.684717,9.684717,3.264538,N/E,N/E,N/E,N/E,387.000000,99.873013,99.915096,3.030000,N/E,N/E,N/E,N/E,1815.000000,98.984859,99.026942,3.030000,1402.000000,112.539991,113.814991,8.500000,1765.000000,99.424614,100.174614,5.000000,N/E,N/E,N/E,N/E,3586.000000,132.460831,133.960831,10.000000,7226.000000,117.422415,118.584915,7.750000,10138.000000,118.506818,119.669318,7.750000,1038.000000,559.498435,562.270295,3.500000,3950.000000,617.227056,620.790876,4.500000,N/E,N/E,N/E,N/E,11594.000000,601.773940,604.941780,4.000000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,2403.000000,100.755485,101.951735,2.970000,1017,99.4901,99.6495,3.02,1773,99.0039,99.4173,3.10,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
28,11/02/2015,22.000000,9.983368,9.983368,2.726134,85.000000,9.931026,9.931026,2.941541,176.000000,9.853080,9.853080,3.049992,358.000000,9.683692,9.683692,3.284647,N/E,N/E,N/E,N/E,386.000000,99.873335,99.923835,3.030000,N/E,N/E,N/E,N/E,1814.000000,98.985348,99.035848,3.030000,1401.000000,112.686417,113.985028,8.500000,1764.000000,99.478795,100.242684,5.000000,N/E,N/E,N/E,N/E,3585.000000,132.046351,133.574129,10.000000,7225.000000,116.999666,118.183694,7.750000,10137.000000,117.795833,118.979861,7.750000,1037.000000,559.654425,562.477777,3.500000,3949.000000,614.965787,618.595810,4.500000,N/E,N/E,N/E,N/E,11593.000000,595.659580,598.886267,4.000000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,2402.000000,100.480297,101.684797,2.970000,1016,99.4941,99.6619,3.02,1772,98.9947,99.4167,3.10,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
29,12/02/2015,28.000000,9.978526,9.978526,2.766884,91.000000,9.926185,9.926185,2.941869,175.000000,9.854065,9.854065,3.046551,357.000000,9.685910,9.685910,3.270002,N/E,N/E,N/E,N/E,385.000000,99.873660,99.932577,3.030000,N/E,N/E,N/E,N/E,1813.000000,98.977695,99.036612,3.030000,1400.000000,112.858661,114.180883,8.500000,1763.000000,99.644964,100.422742,5.000000,N/E,N/E,N/E,N/E,3584.000000,132.658146,134.213702,10.000000,7224.000000,117.653993,118.859549,7.750000,10136.000000,118.666130,119.871686,7.750000,1036.000000,561.475561,564.350410,3.500000,3948.000000,618.888005,622.584240,4.500000,N/E,N/E,N/E,N/E,11592.000000,606.692619,609.978161,4.000000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,2401.000000,100.480370,101.693120,2.970000,1015,99.4944,99.6706,3.02,1771,98.9935,99.4240,3.10,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
30,13/02/2015,27.000000,9.979178,9.979178,2.782059,90.000000,9.926268,9.926268,2.971187,174.000000,9.854266,9.854266,3.059778,356.000000,9.684907,9.684907,3.289999,N/E,N/E,N/E,N/E,384.000000,99.873994,99.941327,3.030000,N/E,N/E,N/E,N/E,1812.000000,98.977613,99.044946,3.030000,1399.000000,112.785415,114.131248,8.500000,1762.000000,99.565260,100.356927,5.000000,N/E,N/E,N/E,N/E,3583.000000,132.676491,134.259824,10.000000,7223.000000,117.618367,118.845450,7.750000,10135.000000,118.856148,120.083231,7.750000,1035.000000,562.131679,565.058031,3.500000,3947.000000,622.159446,625.921898,4.500000,N/E,N/E,N/E,N/E,11591.000000,611.553946,614.898348,4.000000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,2400.000000,100.480443,101.701443,2.970000,1014,99.4951,99.6796,3.02,1770,98.9976,99.4368,3.10,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
31,16/02/2015,24.000000,9.981627,9.981627,2.761023,87.000000,9.929356,9.929356,2.943998,171.000000,9.857009,9.857009,3.054006,353.000000,9.686559,9.686559,3.300001,N/E,N/E,N/E,N/E,381.000000,99.869834,99.962417,3.030000,N/E,N/E,N/E,N/E,1809.000000,98.948841,99.041424,3.030000,1396.000000,111.298059,112.714726,8.500000,1759.000000,99.165216,99.998549,5.000000,N/E,N/E,N/E,N/E,3580.000000,131.324623,132.991290,10.000000,7220.000000,117.705790,118.997457,7.750000,10132.000000,118.977482,120.269149,7.750000,1032.000000,563.954755,567.035652,3.500000,3944.000000,623.887062,627.848215,4.500000,N/E,N/E,N/E,N/E,11588.000000,605.029493,608.550518,4.000000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,2397.000000,100.943679,102.189429,2.970000,1011,99.3743,99.5840,3.02,1767,98.7097,99.1747,3.10,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
32,17/02/2015,23.000000,9.982286,9.982286,2.777546,86.000000,9.929349,9.929349,2.978527,170.000000,9.855936,9.855936,3.095360,352.000000,9.676541,9.676541,3.418684,N/E,N/E,N/E,N/E,380.000000,99.875288,99.976288,3.030000,N/E,N/E,N/E,N/E,1808.000000,98.978623,99.079623,3.030000,1395.000000,112.253343,113.693621,8.500000,1758.000000,98.909825,99.757047,5.000000,N/E,N/E,N/E,N/E,3579.000000,132.030761,133.725205,10.000000,7219.000000,116.861101,118.174295,7.750000,10131.000000,117.791250,119.104444,7.750000,1031.000000,560.437469,563.569892,3.500000,3943.000000,619.428693,623.456094,4.500000,N/E,N/E,N/E,N/E,11587.000000,602.479327,606.059239,4.000000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,2396.000000,100.480744,101.734744,2.970000,1010,99.4975,99.7156,3.02,1766,98.9962,99.4698,3.10,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
33,18/02/2015,22.000000,9.983186,9.983186,2.756016,85.000000,9.930156,9.930156,2.978905,169.000000,9.856758,9.856758,3.095652,351.000000,9.683562,9.683562,3.351575,N/E,N/E,N/E,N/E,379.000000,99.875594,99.985011,3.030000,N/E,N/E,N/E,N/E,1807.000000,98.978683,99.088100,3.030000,1394.000000,112.797298,114.261187,8.500000,1757.000000,99.345101,100.206212,5.000000,N/E,N/E,N/E,N/E,3578.000000,132.816486,134.538708,10.000000,7218.000000,117.891792,119.226514,7.750000,10130.000000,118.731709,120.066431,7.750000,1030.000000,561.199759,564.383714,3.500000,3942.000000,623.311090,627.404747,4.500000,N/E,N/E,N/E,N/E,11586.000000,610.906322,614.545128,4.000000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,2395.000000,100.248153,101.510403,2.970000,1009,99.4796,99.7121,3.02,1765,98.9849,99.4671,3.10,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
34,19/02/2015,28.000000,9.977795,9.977795,2.861282,91.000000,9.925565,9.925565,2.966764,182.000000,9.844692,9.844692,3.120490,350.000000,9.683520,9.683520,3.361611,N/E,N/E,N/E,N/E,378.000000,99.875931,99.993764,3.030000,N/E,N/E,N/E,N/E,1806.000000,98.962295,99.080128,3.030000,1393.000000,112.755173,114.242673,8.500000,1756.000000,99.456158,100.331158,5.000000,N/E,N/E,N/E,N/E,3577.000000,132.624462,134.374462,10.000000,7217.000000,117.402244,118.758494,7.750000,10129.000000,118.553250,119.909500,7.750000,1029.000000,560.126266,563.361760,3.500000,3941.000000,621.014536,625.174457,4.500000,N/E,N/E,N/E,N/E,11585.000000,608.082470,611.780177,4.000000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,2394.000000,100.248288,101.518788,2.970000,1008,99.4795,99.4795,3.06,1764,98.9850,99.4758,3.10,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
35,20/02/2015,27.000000,9.978685,9.978685,2.848071,90.000000,9.926433,9.926433,2.964489,181.000000,9.844930,9.844930,3.132846,349.000000,9.683633,9.683633,3.370000,N/E,N/E,N/E,N/E,377.000000,99.876251,100.002918,3.040000,N/E,N/E,N/E,N/E,1805.000000,98.962823,99.089490,3.040000,1392.000000,112.817596,114.328707,8.500000,1755.000000,99.608600,100.497489,5.000000,N/E,N/E,N/E,N/E,3576.000000,133.064564,134.842342,10.000000,7216.000000,118.013120,119.390898,7.750000,10128.000000,119.160010,120.537788,7.750000,1028.000000,560.091934,563.378972,3.500000,3940.000000,622.478841,626.705033,4.500000,N/E,N/E,N/E,N/E,11584.000000,610.075177,613.831792,4.000000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,2393.000000,100.249537,101.528287,2.970000,1007,99.4808,99.4893,3.06,1763,98.9851,99.4845,3.10,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
36,23/02/2015,24.000000,9.980692,9.980692,2.901803,87.000000,9.928708,9.928708,2.971196,178.000000,9.848333,9.848333,3.114662,346.000000,9.686253,9.686253,3.370157,N/E,N/E,N/E,N/E,374.000000,99.877212,100.028712,3.030000,N/E,N/E,N/E,N/E,1802.000000,98.964169,99.115669,3.030000,1389.000000,113.065723,114.647667,8.500000,1752.000000,99.853961,100.784517,5.000000,N/E,N/E,N/E,N/E,3573.000000,133.501944,135.363055,10.000000,7213.000000,118.927370,120.369731,7.750000,10125.000000,120.049424,121.491785,7.750000,1025.000000,560.374245,563.815951,3.500000,3937.000000,622.774215,627.199265,4.500000,N/E,N/E,N/E,N/E,11581.000000,613.918214,617.851592,4.000000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,2390.000000,100.249826,101.553326,2.970000,1004,99.4822,99.5162,3.06,1760,98.9871,99.5124,3.10,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
37,24/02/2015,23.000000,9.981169,9.981169,2.953022,86.000000,9.928739,9.928739,3.004428,177.000000,9.847964,9.847964,3.139997,345.000000,9.687146,9.687146,3.369995,N/E,N/E,N/E,N/E,373.000000,99.877525,100.037442,3.030000,N/E,N/E,N/E,N/E,1801.000000,98.964189,99.124106,3.030000,1388.000000,113.201563,114.807119,8.500000,1751.000000,99.884335,100.828779,5.000000,N/E,N/E,N/E,N/E,3572.000000,133.688223,135.577112,10.000000,7212.000000,119.219880,120.683769,7.750000,10124.000000,120.645392,122.109281,7.750000,1024.000000,560.745854,564.239127,3.500000,3936.000000,622.337917,626.829268,4.500000,N/E,N/E,N/E,N/E,11580.000000,614.429507,618.421819,4.000000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,2389.000000,100.250917,101.562667,2.970000,1003,99.4837,99.5262,3.06,1759,98.9876,99.5215,3.10,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
38,25/02/2015,22.000000,9.982010,9.982010,2.949124,85.000000,9.929632,9.929632,3.001412,176.000000,9.848810,9.848810,3.139996,344.000000,9.688885,9.688885,3.360402,N/E,N/E,N/E,N/E,372.000000,99.877850,100.046183,3.030000,N/E,N/E,N/E,N/E,1800.000000,98.978060,99.146393,3.030000,1387.000000,113.136682,114.765849,8.500000,1750.000000,99.828477,100.786810,5.000000,N/E,N/E,N/E,N/E,3571.000000,133.305482,135.222149,10.000000,7211.000000,118.751460,120.236877,7.750000,10123.000000,120.060409,121.545826,7.750000,1023.000000,561.050305,564.595151,3.500000,3935.000000,623.749477,628.307137,4.500000,N/E,N/E,N/E,N/E,11579.000000,612.696845,616.748098,4.000000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,2388.000000,100.111747,101.431747,2.970000,1002,99.4842,99.5352,3.06,1758,98.9880,99.5305,3.10,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
39,26/02/2015,28.000000,9.977471,9.977471,2.903126,91.000000,9.924882,9.924882,2.994193,175.000000,9.850054,9.850054,3.131560,343.000000,9.690399,9.690399,3.353274,N/E,N/E,N/E,N/E,371.000000,99.875636,100.052386,3.030000,N/E,N/E,N/E,N/E,1799.000000,98.981462,99.158212,3.030000,1386.000000,112.968468,114.621246,8.500000,1749.000000,99.772273,100.744495,5.000000,N/E,N/E,N/E,N/E,3570.000000,133.205561,135.150005,10.000000,7210.000000,118.638479,120.145423,7.750000,10122.000000,119.883006,121.389950,7.750000,1022.000000,561.064273,564.660785,3.500000,3934.000000,623.369783,627.993869,4.500000,N/E,N/E,N/E,N/E,11578.000000,610.749081,614.859380,4.000000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,2387.000000,100.112178,101.440428,2.970000,1092,99.4285,99.4285,3.04,1757,98.9885,99.5396,3.10,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
40,27/02/2015,27.000000,9.978139,9.978139,2.921186,90.000000,9.925536,9.925536,3.000906,174.000000,9.850033,9.850033,3.150005,342.000000,9.690782,9.690782,3.358786,N/E,N/E,N/E,N/E,370.000000,99.876136,100.061303,3.030000,N/E,N/E,N/E,N/E,1798.000000,98.984153,99.169320,3.030000,1385.000000,112.763761,114.440150,8.500000,1748.000000,99.652308,100.638419,5.000000,N/E,N/E,N/E,N/E,3569.000000,132.804737,134.776959,10.000000,7209.000000,118.372846,119.901318,7.750000,10121.000000,119.575017,121.103489,7.750000,1021.000000,560.995153,564.643339,3.500000,3933.000000,622.352372,627.042896,4.500000,N/E,N/E,N/E,N/E,11577.000000,608.372674,612.542029,4.000000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,2386.000000,100.113223,101.449723,2.970000,1091,99.4281,99.4365,3.04,1756,98.9889,99.5486,3.10,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
